Rows Columns Xmin Xmax Ymin Ymax Search_Density Global_Minimum Xpos Ypos Search_Time
100 100 -100.0 100.0 -100.0 100.0 0.1 -32295 80.0 6.0 1
100 100 -100.0 100.0 -100.0 100.0 0.2 -32295 80.0 6.0 1
100 100 -100.0 100.0 -100.0 100.0 0.3 -32295 80.0 6.0 2
100 100 -100.0 100.0 -100.0 100.0 0.4 -32275 -58.0 6.0 3
100 100 -100.0 100.0 -100.0 100.0 0.5 -32295 80.0 6.0 3
100 100 -100.0 100.0 -100.0 100.0 0.6 -32295 80.0 6.0 2
100 100 -100.0 100.0 -100.0 100.0 0.7 -32295 80.0 6.0 2
100 100 -100.0 100.0 -100.0 100.0 0.8 -32295 80.0 6.0 2
100 100 -100.0 100.0 -100.0 100.0 0.9 -32295 80.0 6.0 2
100 100 -100.0 100.0 -100.0 100.0 1.0 -32295 80.0 6.0 3
100 100 -1000.0 1000.0 -1000.0 1000.0 0.1 -1616 -300.0 0.0 1
100 100 -1000.0 1000.0 -1000.0 1000.0 0.2 -1616 -300.0 0.0 2
100 100 -1000.0 1000.0 -1000.0 1000.0 0.3 -1616 -300.0 0.0 1
100 100 -1000.0 1000.0 -1000.0 1000.0 0.4 -1616 -300.0 0.0 1
100 100 -1000.0 1000.0 -1000.0 1000.0 0.5 -1616 -300.0 0.0 2
100 100 -1000.0 1000.0 -1000.0 1000.0 0.6 -1616 -300.0 0.0 2
100 100 -1000.0 1000.0 -1000.0 1000.0 0.7 -1616 -300.0 0.0 2
100 100 -1000.0 1000.0 -1000.0 1000.0 0.8 -1616 -300.0 0.0 2
100 100 -1000.0 1000.0 -1000.0 1000.0 0.9 -1616 -300.0 0.0 2
100 100 -1000.0 1000.0 -1000.0 1000.0 1.0 -1616 -300.0 0.0 2
100 100 -5000.0 5000.0 -5000.0 5000.0 0.1 -1616 -300.0 0.0 1
100 100 -5000.0 5000.0 -5000.0 5000.0 0.2 -1616 -300.0 0.0 1
100 100 -5000.0 5000.0 -5000.0 5000.0 0.3 -1616 -300.0 0.0 1
100 100 -5000.0 5000.0 -5000.0 5000.0 0.4 -1616 -300.0 0.0 2
100 100 -5000.0 5000.0 -5000.0 5000.0 0.5 -1616 -300.0 0.0 3
100 100 -5000.0 5000.0 -5000.0 5000.0 0.6 -1616 -300.0 0.0 2
100 100 -5000.0 5000.0 -5000.0 5000.0 0.7 -1616 -300.0 0.0 3
100 100 -5000.0 5000.0 -5000.0 5000.0 0.8 -1616 -300.0 0.0 2
100 100 -5000.0 5000.0 -5000.0 5000.0 0.9 -1616 -300.0 0.0 2
100 100 -5000.0 5000.0 -5000.0 5000.0 1.0 -1616 -300.0 0.0 2
1000 1000 -10.0 10.0 -10.0 10.0 0.1 -77491 -7.859999999999999 6.280000000000001 56
1000 1000 -10.0 10.0 -10.0 10.0 0.2 -77491 4.720000000000001 6.280000000000001 56
1000 1000 -10.0 10.0 -10.0 10.0 0.3 -77491 -1.58 6.280000000000001 61
1000 1000 -10.0 10.0 -10.0 10.0 0.4 -77491 -1.58 6.280000000000001 83
1000 1000 -10.0 10.0 -10.0 10.0 0.5 -77491 4.720000000000001 6.280000000000001 80
1000 1000 -10.0 10.0 -10.0 10.0 0.6 -77491 -7.859999999999999 6.280000000000001 73
1000 1000 -10.0 10.0 -10.0 10.0 0.7 -77491 -1.58 6.280000000000001 181
1000 1000 -10.0 10.0 -10.0 10.0 0.8 -77491 4.720000000000001 6.280000000000001 106
1000 1000 -10.0 10.0 -10.0 10.0 0.9 -77491 4.720000000000001 6.280000000000001 95
1000 1000 -10.0 10.0 -10.0 10.0 1.0 -77491 4.720000000000001 6.280000000000001 87
1000 1000 -100.0 100.0 -100.0 100.0 0.1 -44849 86.4 6.200000000000003 45
1000 1000 -100.0 100.0 -100.0 100.0 0.2 -44849 86.4 6.200000000000003 57
1000 1000 -100.0 100.0 -100.0 100.0 0.3 -44849 11.0 6.200000000000003 62
1000 1000 -100.0 100.0 -100.0 100.0 0.4 -44849 11.0 6.200000000000003 60
1000 1000 -100.0 100.0 -100.0 100.0 0.5 -44849 -64.4 6.200000000000003 84
1000 1000 -100.0 100.0 -100.0 100.0 0.6 -44849 86.4 6.200000000000003 82
1000 1000 -100.0 100.0 -100.0 100.0 0.7 -44849 -64.4 6.200000000000003 95
1000 1000 -100.0 100.0 -100.0 100.0 0.8 -44849 86.4 6.200000000000003 191
1000 1000 -100.0 100.0 -100.0 100.0 0.9 -44849 86.4 6.200000000000003 183
1000 1000 -100.0 100.0 -100.0 100.0 1.0 -44849 86.4 6.200000000000003 79
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.1 -32414 -322.0 6.0 28
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.2 -32416 344.0 6.0 40
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.3 -32416 -366.0 6.0 49
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.4 -32416 -366.0 6.0 52
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.5 -32416 -366.0 6.0 57
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.6 -32416 344.0 6.0 60
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.7 -32416 -366.0 6.0 70
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.8 -32416 344.0 6.0 68
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.9 -32416 344.0 6.0 70
1000 1000 -1000.0 1000.0 -1000.0 1000.0 1.0 -32416 -366.0 6.0 77
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.1 -1616 -1720.0 0.0 26
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.2 -1616 1830.0 0.0 36
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.3 -1616 -4560.0 0.0 52
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.4 -1616 4670.0 0.0 73
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.5 -1616 1830.0 0.0 68
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.6 -1616 2540.0 0.0 75
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.7 -1616 3960.0 0.0 160
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.8 -1616 3960.0 0.0 203
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.9 -1616 2540.0 0.0 105
1000 1000 -5000.0 5000.0 -5000.0 5000.0 1.0 -1616 -3140.0 0.0 74
5000 5000 -10.0 10.0 -10.0 10.0 0.1 -91126 -7.848 6.283999999999999 1444
5000 5000 -10.0 10.0 -10.0 10.0 0.2 -91126 -7.859999999999999 6.283999999999999 1419
5000 5000 -10.0 10.0 -10.0 10.0 0.3 -91126 -1.58 6.283999999999999 2070
5000 5000 -10.0 10.0 -10.0 10.0 0.4 -91126 4.720000000000001 6.283999999999999 1907
5000 5000 -10.0 10.0 -10.0 10.0 0.5 -91126 -1.5719999999999992 6.283999999999999 2026
5000 5000 -10.0 10.0 -10.0 10.0 0.6 -91126 4.704000000000001 6.283999999999999 1982
5000 5000 -10.0 10.0 -10.0 10.0 0.7 -91126 -1.5719999999999992 6.283999999999999 1667
5000 5000 -10.0 10.0 -10.0 10.0 0.8 -91126 -1.5760000000000005 6.283999999999999 1986
5000 5000 -10.0 10.0 -10.0 10.0 0.9 -91126 4.712 6.283999999999999 1978
5000 5000 -10.0 10.0 -10.0 10.0 1.0 -91126 4.708 6.283999999999999 2075
5000 5000 -100.0 100.0 -100.0 100.0 0.1 -77492 -58.12 6.280000000000001 2084
5000 5000 -100.0 100.0 -100.0 100.0 0.2 -77492 23.560000000000002 6.280000000000001 1607
5000 5000 -100.0 100.0 -100.0 100.0 0.3 -77492 17.28 6.280000000000001 1880
5000 5000 -100.0 100.0 -100.0 100.0 0.4 -77492 -58.12 6.280000000000001 2217
5000 5000 -100.0 100.0 -100.0 100.0 0.5 -77492 -58.12 6.280000000000001 2027
5000 5000 -100.0 100.0 -100.0 100.0 0.6 -77492 -58.12 6.280000000000001 1698
5000 5000 -100.0 100.0 -100.0 100.0 0.7 -77492 -58.12 6.280000000000001 1740
5000 5000 -100.0 100.0 -100.0 100.0 0.8 -77492 -58.12 6.280000000000001 2230
5000 5000 -100.0 100.0 -100.0 100.0 0.9 -77492 98.96000000000001 6.280000000000001 2307
5000 5000 -100.0 100.0 -100.0 100.0 1.0 -77492 23.560000000000002 6.280000000000001 3368
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.1 -41437 -64.39999999999998 6.400000000000091 1249
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.2 -41437 -215.19999999999993 6.400000000000091 2057
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.3 -41437 -925.2 6.400000000000091 2812
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.4 -41437 344.0 6.400000000000091 2471
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.5 -41437 -64.39999999999998 6.400000000000091 3828
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.6 -41437 -925.2 6.400000000000091 2938
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.7 -41437 796.4000000000001 6.400000000000091 3069
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.8 -41437 86.40000000000009 6.400000000000091 3121
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.9 -41437 -623.5999999999999 6.400000000000091 4112
5000 5000 -1000.0 1000.0 -1000.0 1000.0 1.0 -41437 -774.4 6.400000000000091 3195
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.1 -32416 -2496.0 6.0 778
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.2 -32416 -3916.0 6.0 1270
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.3 -32416 1054.0 6.0 1176
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.4 -32416 1054.0 6.0 1742
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.5 -32416 344.0 6.0 1509
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.6 -32416 -1076.0 6.0 1697
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.7 -32416 -1076.0 6.0 2270
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.8 -32416 344.0 6.0 2597
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.9 -32416 2474.0 6.0 2376
5000 5000 -5000.0 5000.0 -5000.0 5000.0 1.0 -32416 -366.0 6.0 2608
